id,title,description,attribution,"data_fields.Publisher","data_fields.tags","data.data_organization","data.data_filename"
"9cf495be-38d8-483e-84ee-13552e59420f","ESRD QIP - Vascular Access - Payment Year 2019","This dataset includes facility details, performance rates, vascular access topic measure score, and the state and national average measure scores for the vascular access topic measure and the following vascular access measures: AV fistula and catheter ≥ 90 days, which are included in the vascular access type measure topic for the PY 2019 ESRD QIP.","ESRD QIP - Vascular Access - Payment Year 2019 (https://catalog.data.gov/dataset/9cf495be-38d8-483e-84ee-13552e59420f) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Medicare & Medicaid Services","[""dfc"",""dialysis"",""dialysis-facilities"",""linking-quality-to-payment--qip""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""a2dba48cb8b82e75374806dd23aeaacffced2f7f859d848463368f55d8c02e41.text.csv"",""d69b6d1bad4a3de6677abd4250884e07ab62f0ea7edb7f770a42b45b7409fc37.application.rdf+xml"",""83f9bae2efc8fb6db47a4fffa101d2f121f98ed52924fe6d8905876732ea9bae.application.json""]"
"9d475bb8-be42-403d-ad85-8e58f09844d4","Los Angeles International Airport - Passenger Traffic By Terminal","Los Angeles International Airport  - Passenger Statistic By Terminal","Los Angeles International Airport - Passenger Traffic By Terminal (https://catalog.data.gov/dataset/9d475bb8-be42-403d-ad85-8e58f09844d4) is licensed under CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/)","data.lacity.org","[""airport"",""flight"",""lawa"",""lax"",""passenger"",""terminal""]","[""City of Los Angeles"",""City of Los Angeles"",""City of Los Angeles"",""City of Los Angeles""]","[""b78a229e9f7155a6ddd76d7d400614eef427bbcdbb3ff2fafe7f3c1178fcf639.text.csv"",""825add68a1478cd08025194bc1c160e12deeb5a0db2e2256eb37f1d075039153.application.rdf+xml"",""64d9fa9333671317dd7aa1b7d6702a1070e9f0ddec1d97be7a03e4067211dc93.application.json"",""7f76d099eab6bf5fc9b41d836ebec2f9a2f0c9e27bb8e7fd8a44a4287f3260e0.text.xml""]"
"9d762f23-7d95-4bed-9c5e-6994edf5afb8","Medicaid Financial Management Data – National Totals","This dataset reports summary state-by-state total expenditures by program for the Medicaid Program, Medicaid Administration and CHIP programs.  These state expenditures are tracked through the automated Medicaid Budget and Expenditure System/State Children's Health Insurance Program Budget and Expenditure System (MBES/CBES).
   For more information, visit https://medicaid.gov/medicaid/finance/state-expenditure-reporting/expend....","Medicaid Financial Management Data – National Totals (https://catalog.data.gov/dataset/9d762f23-7d95-4bed-9c5e-6994edf5afb8) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Medicare & Medicaid Services","[""cms-64-expenditures"",""financial-management-report"",""national-totals""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""f9cb193b8a5c05f01008c2d5a4543efd5d6b443489dd17c67d8d3a27fe154486.text.csv"",""c4fd437155abc97c7318d72ec2b11b9ed50b53add20c6ea40d479d42fab5ce17.application.rdf+xml"",""02c227ebbc97293edcf61a18eb41445c25b7fbcf6f02b48e030d6caf6788b921.application.json"",""afb2aecc6f94b5e821081d94e035805203a913e2a8a53fd6a528a58c387a5ceb.text.xml""]"
"9da0a250-63c3-4831-97ec-067e08c1d62f","Aircraft Parking Location Inventory at SFO","Aircraft parking spot inventory","Aircraft Parking Location Inventory at SFO (https://catalog.data.gov/dataset/9da0a250-63c3-4831-97ec-067e08c1d62f) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[]","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""fe702cb1e9dd29d9a314c66648baa904cef9cca823ba121149734a2d2a2cf0af.text.csv"",""75fcf79b76d795e85bbb89fec284c0842bf298d952541dfbd0703f5f29621bc8.application.rdf+xml"",""240874d7b0a613e553f0b26c46f72e23e07ea66b4ff46d5b391a101a23c0b074.application.json"",""70dd7aef865eef646a067e2cfb7e6519ac68f007145aea49d31dd8a1fe161e13.text.xml""]"
"9da23054-6b67-417e-8ade-bcd7a9dd6beb","Funeral Homes","Privately-run funeral homes in the city of New Orleans. Data came from occupational licenses and was field verified, but is not on a regular update schedule.","Funeral Homes (https://catalog.data.gov/dataset/9da23054-6b67-417e-8ade-bcd7a9dd6beb) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","data.nola.gov",mortuary,"[""City of New Orleans"",""City of New Orleans""]","[""80cdf2c1d37da36f6673af3db3c8903ecd912845b38dc6677c81f773a34463c0.application.json"",""d29a5075b0cf03c343dd68cfb16ef81d64119413ed6ec2a324cf6d491636079e.text.csv""]"
"9dbccb6e-ef3f-4b54-af59-928956e72b48","ACA Federal Upper Limits","Affordable Care Act Federal Upper Limits (FUL) based on the weighted average of the most recently reported monthly average manufacturer price (AMP) for pharmaceutically and therapeutically equivalent multiple source drug products that are available for purchase by retail community pharmacies on a nationwide basis.","ACA Federal Upper Limits (https://catalog.data.gov/dataset/9dbccb6e-ef3f-4b54-af59-928956e72b48) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Medicare & Medicaid Services","[""amp"",""federal-upper-limits"",""ful""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""104c969901a2bdbf68e11ee80fd9ede2c6c04f83f1f8e41a7133c7d574234592.text.csv"",""d1f89e71a74f4513fb605da2fca2825a3fb63676ea8867ee13d5051730c4c93c.application.rdf+xml"",""bdad26d55fcd14230340793b5b28a00b8de9b5fd72c57f1b9af8aef1a11c3fe0.application.json""]"
"9dc6c503-8bad-4525-b4b7-9e3b95f6b923","District Attorney Incoming Caseload","This dataset contains information on all cases entering the District Attorney's Office for prosecution. More information on the incoming caseload can be found here: https://sfdistrictattorney.org/incoming-caseload

This dataset includes information on all incoming cases except for a small selection of infrequent or inactive disposition codes, as well as those cases that have been sealed or expunged due to record clearance protocols","District Attorney Incoming Caseload (https://catalog.data.gov/dataset/9dc6c503-8bad-4525-b4b7-9e3b95f6b923) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[]","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""e79dafb6244bffdc9d0341785741d48e0968701a61609c56a22a354772e6b029.text.csv"",""862bcf9241349f725d0254e986399946ba0f98de46b592187d8d11a8e04e4746.application.rdf+xml"",""b51775ec0eaa4bfc60581de8ebdaccf48fffd75ba1d19cf634fe6936f6e049d2.application.json"",""049639797b60e09f4d7807537dc1cde47eb29008d0c2c45f749fae1e0107a45e.text.xml""]"
"9e3eca5c-a1c0-4183-a7fa-ce65253bfb92","Scorecard Measures","Departments collect and submit this data to the Controller's Office via the Budget and Performance Measurement System (BPMS). This data is collected to display on the City Performance Scorecard website, a site that provides timely performance information to the public and policy makers by major service area.","Scorecard Measures (https://catalog.data.gov/dataset/9e3eca5c-a1c0-4183-a7fa-ce65253bfb92) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[""performance"",""scorecards""]","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""cbaea807a84f97681757a9f86c5681be31b163352a0b8361094a28a5c7a09761.text.csv"",""f7f3f59e88f71ab2ac5ad20e53483ff04c0001b662381e646a00ea9c28b4d1f8.application.rdf+xml"",""0ea5a2cab3daeb63d278cdcc85a26573eda606fc4929d0761ad15bbd85555764.application.json"",""cc8620e47ea2b5bd15d623a163832dbd7d91d242d80a918320a700e27d8e9470.text.xml""]"
"9e59489d-3cf9-4338-b8ad-c36892062183","Air Traffic Cargo Statistics","San Francisco International Airport Report on Monthly Air Cargo Statistics by Airline.","Air Traffic Cargo Statistics (https://catalog.data.gov/dataset/9e59489d-3cf9-4338-b8ad-c36892062183) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[]","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""84d7d1c99681111e5a92150a5382ae40feb3af82b9c79b5d67070432073c3da9.text.csv"",""42539407dfa62796cee6486c71ce61a6e5ae120b3626ccbfe3a0d80c9694ed68.application.rdf+xml"",""93c60d5de2fd3391bac34ae6f0b70506f8527ac41ac177385f2d77bad49e8a03.application.json"",""7dd84c311190339219eee6622437574dc469f9262a6685c25dc78173b3f82aff.text.xml""]"
"9e61b029-aad9-4c8d-9414-963e29300f93","NNDSS - Table II. Mumps to Rabies, animal","NNDSS - Table II. Mumps to Rabies, animal - 2014.
   In this Table, all conditions with a 5-year average annual national total of more than or equals 1,000 cases but less than or equals 10,000 cases will be displayed (≥ 1,000 and ≤ 10,000). The Table includes total number of cases reported in the United States, by region and by states, in accordance with the current method of displaying MMWR data.  Data on United States exclude counts from US territories.
   Note:
   These are provisional cases of selected national notifiable diseases, from the National Notifiable Diseases Surveillance System (NNDSS). NNDSS data reported by the 50 states, New York City, the District of Columbia, and the U.S. territories are collated and published weekly as numbered tables printed in the back of the Morbidity and Mortality Weekly Report (MMWR). Cases reported by state health departments to CDC for weekly publication are provisional because of ongoing revision of information and delayed reporting.
   Case counts in this table are presented as they were published in the MMWR issues. Therefore, numbers listed in later MMWR weeks may reflect changes made to these counts as additional information becomes available.
   Footnotes:
   C.N.M.I.: Commonwealth of Northern Mariana Islands.
   U: Unavailable.    -: No reported cases.    N: Not reportable.    NN: Not Nationally Notifiable    Cum: Cumulative year-to-date counts.    Med: Median.    Max: Maximum.
   * Case counts for reporting years 2013 and 2014 are provisional and subject to change. For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesS.... Data for TB are displayed in Table IV, which appears quarterly.
   More information on NNDSS is available at http://wwwn.cdc.gov/nndss/.","NNDSS - Table II. Mumps to Rabies, animal (https://catalog.data.gov/dataset/9e61b029-aad9-4c8d-9414-963e29300f93) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Disease Control and Prevention","[""2014"",""mmwr"",""mumps"",""nedss"",""netss"",""nndss"",""pertussis"",""rabies-animal"",""wonder""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""81b88dfe52e28f01e8c8f085a983e05f0ef5d76bee7a00f58c3199cdda2c4440.text.csv"",""406523a987913c3da348e9fa76cd8c73e43b51cfcadb5a202b918603724a6f1c.application.rdf+xml"",""87a7896d9c5ad5894f47f13a99c9347afe01083644368dcb831b3e9b7c1f16bc.application.json"",""e6779622d6fb9949c0eb5b5e3b15dd4dd599675e903a76bc9380f7f8b5f4a829.text.xml""]"
"9e79b744-22be-437a-b965-12c3d73d4508","Language Assistance Program November 2016","Each person who files bankruptcy is required to attend a meeting of creditors and respond to questions under oath from the trustee and creditors. The meetings are held nationwide. In those locations where the room is controlled by the USTP, if a participant (debtor or creditor) has limited English proficiency, an interpreter is provided free of charge via a conference phone. The number and type of languages interpreted, along with the location where the service was provided, is collected monthly by the USTP for oversight, billing, and statistical purposes. Data are provided in delimited text files. Each entry represents one interpreting session, which may include more than one case.","Language Assistance Program November 2016 (https://catalog.data.gov/dataset/9e79b744-22be-437a-b965-12c3d73d4508) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Executive Office for United States Trustees","section-24-information-and-communications","Department of Justice","901248c0f1957f58cdd204f44e507151d54f298a5b9600013ed1c321cf484421.text.csv"
"9f474b02-b7ea-4537-9be0-17efb2855482","CAMAGIS_Property_Details","This table has owner and property information. Updated nightly. For more information on the LUC codes select the about tab and scroll down to the attachments and open the PDF document","CAMAGIS_Property_Details (https://catalog.data.gov/dataset/9f474b02-b7ea-4537-9be0-17efb2855482) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","data.hartford.gov","[""assessor"",""ct"",""hartford"",""owner-information"",""property""]","[""City of Hartford"",""City of Hartford"",""City of Hartford"",""City of Hartford""]","[""862cb005b81f28f35148477de45b8def1063dd3e43cfacff3c23457629e8e5c6.text.csv"",""a0d89ffa746c34afa5b2cabfe584f318716c8b27205a9e7912740c725b62dda4.application.rdf+xml"",""55a7290154621e114f816597f0825f843f819e4865eecb5520a09caf0e1f45a8.application.json"",""ca2c4073515dd79c7134f344ed22df668b54a051d5cf28e16433c6f2fb31e452.text.xml""]"
"9f4d4efa-b4e5-4af6-94a5-ec95cb254ef7","Motor Vehicle Occupant Death Rate, by Age and Gender, 2012, Region 8 - Denver","Rate of deaths by age/gender (per 100,000 population) for motor vehicle occupants killed in crashes, 2012 Source: Fatality Analysis Reporting System (FARS) Note: Blank cells indicate data are suppressed. Fatality rates based on fewer than 20 deaths are suppressed.","Motor Vehicle Occupant Death Rate, by Age and Gender, 2012, Region 8 - Denver (https://catalog.data.gov/dataset/9f4d4efa-b4e5-4af6-94a5-ec95cb254ef7) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Disease Control and Prevention","[""cdc"",""centers-for-disease-control-and-prevention""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""16c5d8f7fde9283f18816ac99b2b076ef996eb182b2254b8428e39a8c7effa3f.text.csv"",""058a6defabbebad86a229a577466f130d6366881579836dcdd2462fe22088d03.application.rdf+xml"",""b4ef9763e13a5735ba84c0248954352b8e7380d0883a5f2c944d9c790eafc54d.application.json"",""2936dfb18d1506d8a1a3ee38e019bcc55db6bddec875e66067c7d688b2010af6.text.xml""]"
